invoice_no,seller_gstin,buyer_gstin,invoice_date,taxable_value,cgst,sgst,igst,total_tax
INV-2016,22OGRCY5454R1ZD,24MLYMO3828C1ZJ,14-01-2026,698065,0,0,125651.7,125651.7
INV-2017,09IMTOG3467P1ZR,30AERUX1433Y1ZD,21-11-2025,113099,0,0,20357.82,20357.82
INV-2018,05FKCFW5410P1ZT,09GBSOO4553O1ZI,12-11-2025,448409,0,0,80713.62,80713.62
INV-2019,04VZDVJ6652C1ZA,09RVTRN6433F1ZG,20-02-2026,677331,0,0,121919.58,121919.58
INV-2020,10MAKDX6534I1ZR,05LXLCR8330R1ZJ,24-09-2025,155303,0,0,27954.54,27954.54
INV-2021,07RBVMQ4335Z1ZI,30HKWUQ7160F1ZD,27-09-2025,94416,0,0,16994.88,16994.88
INV-2022,35OJJPX0292M1ZL,08AQDWU9435U1ZG,22-02-2026,438631,0,0,78953.58,78953.58
INV-2023,25EGGDE2273H1ZX,34UMONK6196O1ZK,16-01-2026,272081,0,0,48974.58,48974.58
INV-2024,03RNUKX8061Q1ZU,02DGGTT2309P1ZR,05-09-2025,504837,0,0,90870.66,90870.66
INV-2025,17FSITY6172S1ZY,14EWUHM1869J1ZX,22-02-2026,398283,0,0,71690.94,71690.94
INV-2026,29VHNEJ0205Z1ZP,18FZLKA1555K1ZD,13-09-2025,936429,0,0,168557.22,168557.22
INV-2027,24DUGXU0820W1ZS,36DBOKO0277G1ZN,09-01-2026,546174,0,0,98311.32,98311.32
INV-2028,30CKEYC1111G1ZQ,16GQPXB3303O1ZV,02-11-2025,179218,0,0,32259.24,32259.24
INV-2029,30AYELZ4998J1ZF,03RVHXB4166W1ZW,28-12-2025,927137,0,0,166884.66,166884.66
INV-2030,26NKIII1515Y1ZL,26RRSRZ2430W1ZS,07-01-2026,992663,0,0,178679.34,178679.34
INV-2031,36CPIKH3099H1ZS,37WUZXT8972Z1ZL,11-02-2026,317213,0,0,57098.34,57098.34
INV-2032,13ZETAS9984W1ZS,01ZYWEM2403M1ZI,03-10-2025,227062,0,0,40871.16,40871.16
INV-2033,12FVVGL9728Q1ZM,14XKMNJ0707M1ZE,05-09-2025,266950,0,0,48051,48051
INV-2034,35VOSZO7794O1ZS,26MXGQK3310O1ZO,13-01-2026,263633,0,0,47453.94,47453.94
INV-2035,04UHUTO6022Y1ZM,12FVVGL9728Q1ZM,16-09-2025,534513,0,0,96212.34,96212.34
INV-2036,01ROKEJ7672R1ZE,05OAYVM5936M1ZB,05-12-2025,643347,0,0,115802.46,115802.46
INV-2037,27QHEMO9182P1ZB,20LOFKQ4710W1ZQ,18-01-2026,963028,0,0,173345.04,173345.04
INV-2038,05KLOVQ6103K1ZR,24MLYMO3828C1ZJ,10-02-2026,767120,0,0,138081.6,138081.6
INV-2039,24PSBFH0212U1ZL,14OOHYU5138R1ZO,06-09-2025,43892,0,0,7900.56,7900.56
INV-2040,32VROXP3750B1ZY,30GDERV6083C1ZW,17-10-2025,919181,0,0,165452.58,165452.58
INV-2041,30HNQPA9985T1ZT,20AQFJI6157Y1ZI,09-02-2026,414032,0,0,74525.76,74525.76
INV-2042,04QPORH7041C1ZZ,18JKQUG9503W1ZL,13-10-2025,282660,0,0,50878.8,50878.8
INV-2043,09NPWWL5474U1ZE,11SDCLJ5375F1ZM,25-09-2025,824320,0,0,148377.6,148377.6
INV-2044,30TCRFK9917X1ZR,13UZHER1153N1ZI,21-02-2026,759484,0,0,136707.12,136707.12
INV-2045,25EBYZI9874U1ZF,12IBLFU5177E1ZT,12-02-2026,877962,0,0,158033.16,158033.16
INV-2046,32BIQJN6421R1ZP,10MAXQG6069Z1ZD,17-02-2026,427749,0,0,76994.82,76994.82
INV-2047,24LMPWW0966C1ZZ,34ZKYZD2028N1ZW,20-10-2025,761435,0,0,137058.3,137058.3
INV-2048,26NZCQC9327O1ZU,16ABUMP3010T1ZK,10-11-2025,471421,0,0,84855.78,84855.78
INV-2049,37TIQTD1337Y1ZR,05GRHFC9771F1ZW,21-01-2026,118656,0,0,21358.08,21358.08
INV-2050,08QTTWS7738Q1ZV,27IMRDZ9168P1ZP,02-10-2025,804758,0,0,144856.44,144856.44
INV-2051,31XBJCK7866O1ZT,12IAABK5637I1ZG,15-01-2026,127213,0,0,22898.34,22898.34
INV-2052,28VMIHO1878Y1ZB,28EFEHW0622N1ZR,03-12-2025,698428,0,0,125717.04,125717.04
INV-2053,05QMSQD0091H1ZR,16GQPXB3303O1ZV,27-10-2025,264875,0,0,47677.5,47677.5
INV-2054,12VBULH0109Q1ZM,19WAOCZ2954E1ZQ,05-12-2025,111843,0,0,20131.74,20131.74
INV-2055,30QHQEA0511I1ZE,34HMTAR3399I1ZZ,02-11-2025,87667,0,0,15780.06,15780.06
INV-2056,24EZMCL6014S1ZD,21WXLUP8739S1ZT,27-12-2025,525455,0,0,94581.9,94581.9
INV-2057,30MYDXG3193K1ZO,31FVHOH1720Q1ZH,14-12-2025,369077,0,0,66433.86,66433.86
INV-2058,06CBYYW8061O1ZP,26MXGQK3310O1ZO,04-11-2025,356723,0,0,64210.14,64210.14
INV-2059,37DZXIO2158E1ZJ,08OOXKI7109C1ZL,19-12-2025,605833,0,0,109049.94,109049.94
INV-2060,17FCAJZ6575Y1ZF,34IGRIG1649C1ZA,23-01-2026,808304,0,0,145494.72,145494.72
INV-2061,02BIZUF8558H1ZK,27PXNVO3752G1ZT,21-02-2026,312441,0,0,56239.38,56239.38
INV-2062,12MKOGG4929P1ZG,24CPVAN3439D1ZG,06-10-2025,398865,0,0,71795.7,71795.7
INV-2063,16TRMPG4468C1ZM,12UYSDK4157G1ZO,11-12-2025,315364,0,0,56765.52,56765.52
INV-2064,28WVVSN3687O1ZW,12UYSDK4157G1ZO,05-10-2025,175992,0,0,31678.56,31678.56
INV-2065,30QQONQ3358O1ZJ,05YRTKV2705L1ZB,07-11-2025,508372,0,0,91506.96,91506.96
INV-2066,20AZFIU9895S1ZS,10UXOZO1226O1ZL,03-09-2025,171943,0,0,30949.74,30949.74
INV-2067,10GQLRX4250L1ZS,18WDDGE6007H1ZS,15-12-2025,646956,0,0,116452.08,116452.08
INV-2068,08BIDGE5033L1ZO,26NQNKS0562J1ZC,17-09-2025,279804,0,0,50364.72,50364.72
INV-2069,06BKSMK4513C1ZO,07GELKH2948R1ZD,04-01-2026,902253,0,0,162405.54,162405.54
INV-2070,08CRXOA9644B1ZW,32ZQMEU1749R1ZU,01-10-2025,165570,0,0,29802.6,29802.6
INV-2071,30DDTOT4539E1ZQ,31FVHOH1720Q1ZH,20-10-2025,391851,0,0,70533.18,70533.18
INV-2072,22YTNUD8896E1ZG,27QHEMO9182P1ZB,16-11-2025,551922,0,0,99345.96,99345.96
INV-2073,17SOXYX6228N1ZZ,07RBVMQ4335Z1ZI,15-01-2026,953722,0,0,171669.96,171669.96
INV-2074,30VRLYP0969K1ZX,14FTVBC8134I1ZV,19-01-2026,685127,0,0,123322.86,123322.86
INV-2075,35KESUP1066K1ZN,22RUMRN5458J1ZF,09-12-2025,535436,0,0,96378.48,96378.48
INV-2076,25RPIWK6623K1ZJ,07CJHJV8660S1ZA,26-10-2025,406339,0,0,73141.02,73141.02
INV-2077,30TCRFK9917X1ZR,20BKPAH2123A1ZP,16-10-2025,923081,0,0,166154.58,166154.58
INV-2078,04WDZIZ8918F1ZY,26NKIII1515Y1ZL,22-11-2025,517509,0,0,93151.62,93151.62
INV-2079,04WDERP3542R1ZA,37OJOTJ4900J1ZT,02-12-2025,77898,0,0,14021.64,14021.64
INV-2080,12UNDFD7053Z1ZR,26JOBAE4475D1ZQ,01-01-2026,226456,0,0,40762.08,40762.08
INV-2081,18WDDGE6007H1ZS,17VTPBI0990P1ZB,28-01-2026,648206,0,0,116677.08,116677.08
INV-2082,31QFXWF1631I1ZS,11VUDGQ8518D1ZJ,23-10-2025,383818,0,0,69087.24,69087.24
INV-2083,14XKMNJ0707M1ZE,35OJJPX0292M1ZL,17-09-2025,967037,0,0,174066.66,174066.66
INV-2084,32MGIWO9049M1ZO,30DDTOT4539E1ZQ,16-10-2025,890779,0,0,160340.22,160340.22
INV-2085,03CMKLT6824N1ZG,06BKSMK4513C1ZO,07-01-2026,787391,0,0,141730.38,141730.38
INV-2086,24LMPWW0966C1ZZ,12OOTTO6741Z1ZF,17-11-2025,44435,0,0,7998.3,7998.3
INV-2087,21QSPKX7975O1ZN,04PTYFF6110A1ZN,21-10-2025,355521,0,0,63993.78,63993.78
INV-2088,19GIXCD3124K1ZR,24SBDHK5873D1ZU,14-10-2025,590160,0,0,106228.8,106228.8
INV-2089,08QTTWS7738Q1ZV,35VOKPW7730N1ZC,07-02-2026,573849,0,0,103292.82,103292.82
INV-2090,05GMCIH9139D1ZK,08SGMYQ9249Y1ZY,05-11-2025,68693,0,0,12364.74,12364.74
INV-2091,29EOOWD7907H1ZC,25RPIWK6623K1ZJ,27-12-2025,270017,0,0,48603.06,48603.06
INV-2092,13YHHYZ7764P1ZL,05HBKZG8109G1ZT,12-01-2026,785354,0,0,141363.72,141363.72
INV-2093,35FOTOQ9663V1ZQ,24VAZPV6967H1ZI,27-12-2025,692420,0,0,124635.6,124635.6
INV-2094,06BKSMK4513C1ZO,04HUQBR0328V1ZL,03-11-2025,762227,0,0,137200.86,137200.86
INV-2095,07DFPTR1747Y1ZS,36HRYDD1526W1ZK,21-12-2025,648727,0,0,116770.86,116770.86
INV-2096,02MNDKU5916Z1ZX,14SMXLB1455V1ZZ,10-01-2026,105797,0,0,19043.46,19043.46
INV-2097,08AQDWU9435U1ZG,22DRBDW4138T1ZF,11-02-2026,972033,0,0,174965.94,174965.94
INV-2098,02ZJRDQ0077Z1ZO,26ZNDLD4290X1ZB,17-10-2025,148987,0,0,26817.66,26817.66
INV-2099,32ZQMEU1749R1ZU,05LXOSJ3168Y1ZD,31-12-2025,227822,0,0,41007.96,41007.96
INV-2100,31HACDG3400R1ZG,35KESUP1066K1ZN,02-10-2025,808679,0,0,145562.22,145562.22
INV-2101,17SOXYX6228N1ZZ,24MLYMO3828C1ZJ,13-10-2025,113043,0,0,20347.74,20347.74
INV-2102,24CPVAN3439D1ZG,04QPORH7041C1ZZ,08-12-2025,63564,0,0,11441.52,11441.52
INV-2103,25MDWAY4696B1ZD,30QQONQ3358O1ZJ,08-01-2026,86603,0,0,15588.54,15588.54
INV-2104,17SOXYX6228N1ZZ,33GASVP6844K1ZR,06-02-2026,473363,0,0,85205.34,85205.34
INV-2105,15RQMYJ3165J1ZD,29XDLYF4300Q1ZL,12-10-2025,114727,0,0,20650.86,20650.86
INV-2106,28QGWLJ2674Z1ZR,19HPLRJ0839I1ZU,26-10-2025,637356,0,0,114724.08,114724.08
INV-2107,23IJWMU7732K1ZN,35OJJPX0292M1ZL,02-10-2025,20068,0,0,3612.24,3612.24
INV-2108,19DSYYK9906Z1ZT,19ZTZRU7931P1ZB,30-01-2026,958949,0,0,172610.82,172610.82
INV-2109,11XORDW1743Y1ZO,15HFZLT1044G1ZD,16-09-2025,474143,0,0,85345.74,85345.74
INV-2110,35GZUXF6547Y1ZM,36OGHIS7867O1ZZ,18-09-2025,854906,0,0,153883.08,153883.08
INV-2111,14JCJWE2293F1ZP,30MYDXG3193K1ZO,27-02-2026,488417,0,0,87915.06,87915.06
INV-2112,31GRZPF0457Y1ZM,30MYDXG3193K1ZO,27-09-2025,436947,0,0,78650.46,78650.46
INV-2113,21CREDI2227K1ZJ,08HUMPU8934F1ZB,13-01-2026,671785,0,0,120921.3,120921.3
INV-2114,13MEKIT6973I1ZZ,28RGIRK8590U1ZF,19-10-2025,516755,0,0,93015.9,93015.9
INV-2115,23DZKDZ8794X1ZR,14EWUHM1869J1ZX,13-12-2025,686624,0,0,123592.32,123592.32
INV-2116,19QXCON7991F1ZB,28SKVPD3953S1ZY,26-12-2025,568041,0,0,102247.38,102247.38
INV-2117,29SLBBS0318X1ZH,15FDDTP4545V1ZG,07-10-2025,720769,0,0,129738.42,129738.42
INV-2118,30HKWUQ7160F1ZD,16ENVGK3459H1ZJ,07-11-2025,666326,0,0,119938.68,119938.68
INV-2119,32DZPGE5509D1ZO,31CMVHJ5547D1ZK,26-10-2025,201029,0,0,36185.22,36185.22
INV-2120,24PSBFH0212U1ZL,24CAIJH1145N1ZD,20-10-2025,946763,0,0,170417.34,170417.34
INV-2121,30HNQPA9985T1ZT,14RMGAC1549Y1ZQ,13-01-2026,181055,0,0,32589.9,32589.9
INV-2122,36LEWLT8274H1ZI,22OGRCY5454R1ZD,08-09-2025,463000,0,0,83340,83340
INV-2123,32ZQMEU1749R1ZU,01OMLEB9484C1ZS,06-11-2025,980242,0,0,176443.56,176443.56
INV-2124,11ILMUQ1637G1ZO,16NUPSH6521C1ZF,13-10-2025,730328,0,0,131459.04,131459.04
INV-2125,32PCVHK5199T1ZL,31NYLVV9060W1ZO,31-01-2026,212999,0,0,38339.82,38339.82
INV-2126,22OGRCY5454R1ZD,15IYXVG6513R1ZC,11-12-2025,233573,0,0,42043.14,42043.14
INV-2127,03ADQIX9273K1ZF,05YRTKV2705L1ZB,15-10-2025,345560,0,0,62200.8,62200.8
INV-2128,07MIHIH6961Q1ZY,15QXVBE3752D1ZO,13-12-2025,728008,0,0,131041.44,131041.44
INV-2129,24MGTTV4896N1ZI,31JIXWO2175M1ZH,04-10-2025,230507,0,0,41491.26,41491.26
INV-2130,20AZFIU9895S1ZS,36SJPHN4716Y1ZR,18-01-2026,349492,0,0,62908.56,62908.56
INV-2131,10EVUVE4462O1ZT,01PNWWB9905L1ZD,15-01-2026,425487,0,0,76587.66,76587.66
INV-2132,35YMKTA1088Q1ZU,15KVKSI3296P1ZC,11-09-2025,649760,0,0,116956.8,116956.8
INV-2133,15KVKSI3296P1ZC,13LDAKV3844U1ZT,29-10-2025,551554,0,0,99279.72,99279.72
INV-2134,10SUDGZ7784G1ZA,17FCAJZ6575Y1ZF,13-11-2025,837062,0,0,150671.16,150671.16
INV-2135,01MNMTK9720T1ZX,03RVHXB4166W1ZW,31-12-2025,292468,0,0,52644.24,52644.24
INV-2136,27XRXKV8255D1ZQ,27IMRDZ9168P1ZP,12-12-2025,504908,0,0,90883.44,90883.44
INV-2137,24GJXEK3626W1ZD,29LGJZJ9602D1ZO,04-12-2025,331107,0,0,59599.26,59599.26
INV-2138,30TJATI8878C1ZJ,32OCCUV3807R1ZG,09-12-2025,879512,0,0,158312.16,158312.16
INV-2139,11ZVDLZ4968I1ZK,01NKASN2564F1ZD,06-10-2025,455957,0,0,82072.26,82072.26
INV-2140,03MJDYW5974K1ZH,26BCVUJ4608S1ZY,26-02-2026,447385,0,0,80529.3,80529.3
INV-2141,22OGRCY5454R1ZD,11XQWTK0889P1ZX,13-02-2026,433709,0,0,78067.62,78067.62
INV-2142,06FHVTV5629A1ZQ,33BHVEY8550D1ZZ,15-09-2025,380789,0,0,68542.02,68542.02
INV-2143,05OAYVM5936M1ZB,35DJTGJ6364T1ZR,19-12-2025,489083,0,0,88034.94,88034.94
INV-2144,13DTOUN0309Z1ZJ,19KUUSF6549T1ZW,07-01-2026,748552,0,0,134739.36,134739.36
INV-2145,05ITQUT3058F1ZY,05AXRYV4637N1ZL,24-12-2025,761485,0,0,137067.3,137067.3
INV-2146,10UXOZO1226O1ZL,15CWMZP8277H1ZH,21-02-2026,401617,0,0,72291.06,72291.06
INV-2147,24CAIJH1145N1ZD,11TLQMI7586L1ZH,22-11-2025,839339,0,0,151081.02,151081.02
INV-2148,25EGGDE2273H1ZX,20SDOVY1377U1ZN,07-01-2026,597173,0,0,107491.14,107491.14
INV-2149,08SGMYQ9249Y1ZY,19HPLRJ0839I1ZU,22-10-2025,657554,0,0,118359.72,118359.72
INV-2150,07IZKOY5620M1ZS,08BIDGE5033L1ZO,31-01-2026,297271,0,0,53508.78,53508.78
INV-2151,27GCAOZ3676Y1ZA,05KLOVQ6103K1ZR,06-12-2025,178210,0,0,32077.8,32077.8
INV-2152,29CPGOQ5801U1ZL,19MDBQP6411V1ZM,29-09-2025,997228,0,0,179501.04,179501.04
INV-2153,30HNQPA9985T1ZT,14EWUHM1869J1ZX,12-09-2025,58234,0,0,10482.12,10482.12
INV-2154,24DUGXU0820W1ZS,35FOTOQ9663V1ZQ,31-08-2025,963037,0,0,173346.66,173346.66
INV-2155,23ICNHB0945Q1ZK,20PNNMO4031N1ZS,25-09-2025,303750,0,0,54675,54675
INV-2156,35KESUP1066K1ZN,14QDKRW0175M1ZL,02-02-2026,72198,0,0,12995.64,12995.64
INV-2157,22QRDXN6365G1ZN,30QHQEA0511I1ZE,19-12-2025,369338,0,0,66480.84,66480.84
INV-2158,37OBSNY5715M1ZC,24GJXEK3626W1ZD,17-12-2025,469406,0,0,84493.08,84493.08
INV-2159,01ROKEJ7672R1ZE,26RRSRZ2430W1ZS,09-02-2026,150807,0,0,27145.26,27145.26
INV-2160,25EGGDE2273H1ZX,24AAMJP9075Y1ZY,14-11-2025,778028,0,0,140045.04,140045.04
INV-2161,30URHFU6941V1ZB,17BTNTM7515T1ZB,20-01-2026,926403,0,0,166752.54,166752.54
INV-2162,28QGWLJ2674Z1ZR,23IJWMU7732K1ZN,07-01-2026,611975,0,0,110155.5,110155.5
INV-2163,22WMJHO1688E1ZR,02CFRHP4547K1ZL,27-12-2025,469550,0,0,84519,84519
INV-2164,13LDAKV3844U1ZT,22SMMFE8005F1ZE,11-09-2025,583136,0,0,104964.48,104964.48
INV-2165,31FVHOH1720Q1ZH,20SDOVY1377U1ZN,15-12-2025,566822,0,0,102027.96,102027.96
INV-2166,35FOTOQ9663V1ZQ,13SKRJX4200R1ZH,10-02-2026,157290,0,0,28312.2,28312.2
INV-2167,28SKVPD3953S1ZY,34WICDY1497H1ZV,09-12-2025,743218,0,0,133779.24,133779.24
INV-2168,14SSTGC0329T1ZV,35YMKTA1088Q1ZU,05-11-2025,388776,0,0,69979.68,69979.68
INV-2169,34DIBWW3817X1ZJ,23IJVXP7370D1ZH,11-01-2026,235247,0,0,42344.46,42344.46
INV-2170,24CAIJH1145N1ZD,30HNQPA9985T1ZT,02-11-2025,248742,0,0,44773.56,44773.56
INV-2171,16TRMPG4468C1ZM,20GRSUB9445W1ZN,07-09-2025,218651,0,0,39357.18,39357.18
INV-2172,30VRLYP0969K1ZX,20LYXYH7117T1ZT,24-12-2025,281608,0,0,50689.44,50689.44
INV-2173,17BQZRF3950I1ZH,20QFFHN7621D1ZA,22-02-2026,987987,0,0,177837.66,177837.66
INV-2174,35DJTGJ6364T1ZR,09NPWWL5474U1ZE,14-11-2025,683437,0,0,123018.66,123018.66
INV-2175,10PXUWW9393D1ZK,05ODRBF5048J1ZY,26-10-2025,855220,0,0,153939.6,153939.6
INV-2176,08SGMYQ9249Y1ZY,12TIYUW8271B1ZP,15-10-2025,882073,0,0,158773.14,158773.14
INV-2177,06HRQCY2381B1ZH,16GQPXB3303O1ZV,24-11-2025,547145,0,0,98486.1,98486.1
INV-2178,18TIHEA7797Q1ZD,29EOOWD7907H1ZC,19-02-2026,468444,0,0,84319.92,84319.92
INV-2179,33QHKJZ5525K1ZO,37REJJA6891P1ZD,06-12-2025,925491,0,0,166588.38,166588.38
INV-2180,25MDWAY4696B1ZD,37OBSNY5715M1ZC,17-12-2025,525909,0,0,94663.62,94663.62
INV-2181,22SMMFE8005F1ZE,20GRSUB9445W1ZN,10-02-2026,675189,0,0,121534.02,121534.02
INV-2182,19GBHOT1335A1ZF,27GCAOZ3676Y1ZA,04-02-2026,602767,0,0,108498.06,108498.06
INV-2183,04UHUTO6022Y1ZM,05GFPYJ6220G1ZK,30-01-2026,828506,0,0,149131.08,149131.08
INV-2184,25KURZB7288O1ZH,28CTVOP5313V1ZY,19-10-2025,847383,0,0,152528.94,152528.94
INV-2185,08QTTWS7738Q1ZV,35YMKTA1088Q1ZU,04-10-2025,101991,0,0,18358.38,18358.38
INV-2186,20LOFKQ4710W1ZQ,09QPAGU3964M1ZL,14-09-2025,649664,0,0,116939.52,116939.52
INV-2187,15ZEHUN5756Y1ZT,31XBJCK7866O1ZT,05-09-2025,86633,0,0,15593.94,15593.94
INV-2188,19DSYYK9906Z1ZT,29GPDUQ3180A1ZF,31-10-2025,300313,0,0,54056.34,54056.34
INV-2189,36KIHLW7654N1ZE,10VYYJE5725D1ZS,20-01-2026,933313,0,0,167996.34,167996.34
INV-2190,16ABUMP3010T1ZK,37FZETA7927W1ZC,12-01-2026,86573,0,0,15583.14,15583.14
INV-2191,30TCRFK9917X1ZR,22SMMFE8005F1ZE,03-11-2025,366316,0,0,65936.88,65936.88
INV-2192,28VNADR1712I1ZE,04QPORH7041C1ZZ,09-11-2025,736229,0,0,132521.22,132521.22
INV-2193,04MXBHA0165G1ZF,37YCMBT7145I1ZQ,03-10-2025,430967,0,0,77574.06,77574.06
INV-2194,10UXOZO1226O1ZL,24PSBFH0212U1ZL,20-11-2025,663986,0,0,119517.48,119517.48
INV-2195,13DTOUN0309Z1ZJ,14RSRBQ5242U1ZW,07-12-2025,246170,0,0,44310.6,44310.6
INV-2196,10PXUWW9393D1ZK,17BTNTM7515T1ZB,01-01-2026,281426,0,0,50656.68,50656.68
INV-2197,31UJPTT6014H1ZC,32VROXP3750B1ZY,06-12-2025,815074,0,0,146713.32,146713.32
INV-2198,25KURZB7288O1ZH,18VWRZF3773X1ZN,10-09-2025,695362,0,0,125165.16,125165.16
INV-2199,24FICSI1094E1ZY,09DBASM4906N1ZO,03-10-2025,871431,0,0,156857.58,156857.58
INV-2200,14RVYGQ8899X1ZU,32OCCUV3807R1ZG,03-10-2025,946633,0,0,170393.94,170393.94
INV-2201,02BMKRM9006C1ZE,15ZEHUN5756Y1ZT,21-01-2026,820540,0,0,147697.2,147697.2
INV-2202,06NJYOU5080M1ZL,16ENVGK3459H1ZJ,02-02-2026,200407,0,0,36073.26,36073.26
INV-2203,31UECLL4769D1ZB,11PGISE1309T1ZV,17-02-2026,641160,0,0,115408.8,115408.8
INV-2204,01MNMTK9720T1ZX,10GQLRX4250L1ZS,30-11-2025,576310,0,0,103735.8,103735.8
INV-2205,14EWUHM1869J1ZX,14VKUYA8549J1ZY,09-12-2025,353367,0,0,63606.06,63606.06
INV-2206,16KCEGV4546B1ZG,09WUQEZ4901E1ZJ,05-01-2026,700138,0,0,126024.84,126024.84
INV-2207,01XAFDY6472D1ZB,05YRTKV2705L1ZB,11-11-2025,181220,0,0,32619.6,32619.6
INV-2208,21CREDI2227K1ZJ,10EQXIY0809Y1ZS,03-01-2026,991784,0,0,178521.12,178521.12
INV-2209,09DBASM4906N1ZO,32OCCUV3807R1ZG,23-01-2026,38622,0,0,6951.96,6951.96
INV-2210,37AGPDL6303U1ZL,13IPZDV7275I1ZY,27-01-2026,470996,0,0,84779.28,84779.28
INV-2211,15CWMZP8277H1ZH,25YWFYY6699G1ZI,21-02-2026,403335,0,0,72600.3,72600.3
INV-2212,26MXGQK3310O1ZO,28SKVPD3953S1ZY,05-01-2026,790080,0,0,142214.4,142214.4
INV-2213,13THBXY4145Q1ZA,30JVWFR3207L1ZU,07-11-2025,478516,0,0,86132.88,86132.88
INV-2214,01YAOQS0373X1ZX,29XDLYF4300Q1ZL,22-11-2025,225621,0,0,40611.78,40611.78
INV-2215,36OGHIS7867O1ZZ,37OIZFB1027F1ZW,04-02-2026,140704,0,0,25326.72,25326.72
INV-2216,05GMCIH9139D1ZK,26NKIII1515Y1ZL,02-10-2025,541316,0,0,97436.88,97436.88
INV-2217,29CPGOQ5801U1ZL,07TFIVZ2570F1ZP,17-01-2026,137615,0,0,24770.7,24770.7
INV-2218,30MYDXG3193K1ZO,12VBULH0109Q1ZM,25-10-2025,136204,0,0,24516.72,24516.72
INV-2219,35VOKPW7730N1ZC,17BQZRF3950I1ZH,08-12-2025,385799,0,0,69443.82,69443.82
INV-2220,28EFEHW0622N1ZR,15ZEHUN5756Y1ZT,04-02-2026,230544,0,0,41497.92,41497.92
INV-2221,05HBKZG8109G1ZT,05GISRT5596K1ZQ,28-10-2025,387338,0,0,69720.84,69720.84
INV-2222,14OZMJY4556X1ZV,32WBMGZ0264H1ZC,03-11-2025,127432,0,0,22937.76,22937.76
INV-2223,18TIHEA7797Q1ZD,24PSBFH0212U1ZL,12-11-2025,408489,0,0,73528.02,73528.02
INV-2224,01YAOQS0373X1ZX,28XIZTD8670E1ZB,02-02-2026,909146,0,0,163646.28,163646.28
INV-2225,32OCCUV3807R1ZG,16TRMPG4468C1ZM,11-02-2026,335039,0,0,60307.02,60307.02
INV-2226,16SJUSB4414M1ZL,27UIMTG6871N1ZL,14-09-2025,898991,0,0,161818.38,161818.38
INV-2227,23IJWMU7732K1ZN,09WUQEZ4901E1ZJ,06-02-2026,745276,0,0,134149.68,134149.68
INV-2228,16ABUMP3010T1ZK,06DMIIU9473Y1ZE,20-11-2025,859524,0,0,154714.32,154714.32
INV-2229,16ATMZP3442V1ZP,07MIHIH6961Q1ZY,19-12-2025,26619,0,0,4791.42,4791.42
INV-2230,18IKFFB5950X1ZW,30TCRFK9917X1ZR,07-12-2025,950919,0,0,171165.42,171165.42
INV-2231,23FGCUW4619F1ZZ,24RTYKT1404N1ZI,26-12-2025,898578,0,0,161744.04,161744.04
INV-2232,07DFPTR1747Y1ZS,29EOOWD7907H1ZC,26-01-2026,19724,0,0,3550.32,3550.32
INV-2233,17PEYKL7714U1ZV,36SJPHN4716Y1ZR,03-09-2025,157031,0,0,28265.58,28265.58
INV-2234,30HNQPA9985T1ZT,26BCVUJ4608S1ZY,12-02-2026,50884,0,0,9159.12,9159.12
INV-2235,13WYNFU5666L1ZH,32DQYRG7955Y1ZP,11-09-2025,230018,0,0,41403.24,41403.24
INV-2236,10UXOZO1226O1ZL,07CJHJV8660S1ZA,13-11-2025,657553,0,0,118359.54,118359.54
INV-2237,32PCVHK5199T1ZL,15KVKSI3296P1ZC,14-01-2026,449604,0,0,80928.72,80928.72
INV-2238,26NKIII1515Y1ZL,24VAZPV6967H1ZI,20-01-2026,553791,0,0,99682.38,99682.38
INV-2239,35VOKPW7730N1ZC,22BUBDU6468E1ZX,09-09-2025,859681,0,0,154742.58,154742.58
INV-2240,24VBWWP5457B1ZO,28VMIHO1878Y1ZB,30-01-2026,931779,0,0,167720.22,167720.22
INV-2241,34WICDY1497H1ZV,36AYVGE7330E1ZS,23-10-2025,41436,0,0,7458.48,7458.48
INV-2242,30BVMNQ5720L1ZH,01NKASN2564F1ZD,20-09-2025,433262,0,0,77987.16,77987.16
INV-2243,07CJHJV8660S1ZA,36ROMWN3496L1ZY,22-12-2025,892298,0,0,160613.64,160613.64
INV-2244,08JRPOQ5923Q1ZP,24CAIJH1145N1ZD,21-02-2026,39861,0,0,7174.98,7174.98
INV-2245,37FZETA7927W1ZC,07GELKH2948R1ZD,30-10-2025,941995,0,0,169559.1,169559.1
INV-2246,33CEPRG1825T1ZC,22XMMAD1488O1ZZ,22-01-2026,924387,0,0,166389.66,166389.66
INV-2247,02PDJVP7634L1ZN,30GDERV6083C1ZW,12-10-2025,58758,0,0,10576.44,10576.44
INV-2248,09GQGPS2908J1ZG,26BCVUJ4608S1ZY,16-10-2025,637580,0,0,114764.4,114764.4
INV-2249,20BKPAH2123A1ZP,15KVKSI3296P1ZC,24-02-2026,114978,0,0,20696.04,20696.04
INV-2250,08GDJDK5544R1ZW,24EZMCL6014S1ZD,04-02-2026,243517,0,0,43833.06,43833.06
INV-2251,32IOIHA5082Z1ZP,36LEWLT8274H1ZI,29-10-2025,127871,0,0,23016.78,23016.78
INV-2252,24MLYMO3828C1ZJ,28EFEHW0622N1ZR,13-10-2025,907728,0,0,163391.04,163391.04
INV-2253,07IZKOY5620M1ZS,17RSRVQ9634S1ZL,26-09-2025,908541,0,0,163537.38,163537.38
